generation,minimum,mean,maximum
159,0.22509622532849205,0.3375813617708334,0.43624250241115997
160,0.22509622532849205,0.3375813617708334,0.43624250241115997
161,0.22509622532849205,0.3375813617708334,0.43624250241115997
162,0.22509622532849205,0.3375813617708334,0.43624250241115997
163,0.22509622532849205,0.3375813617708334,0.43624250241115997
164,0.22509622532849205,0.3375813617708334,0.43624250241115997
165,0.22509622532849205,0.3375813617708334,0.43624250241115997
166,0.22509622532849205,0.3375813617708334,0.43624250241115997
167,0.22509622532849205,0.3359220840368489,0.43624250241115997
168,0.22509622532849205,0.3359220840368489,0.43624250241115997
169,0.22509622532849205,0.3359220840368489,0.43624250241115997
170,0.22509622532849205,0.3359220840368489,0.43624250241115997
171,0.22509622532849205,0.3359220840368489,0.43624250241115997
172,0.22509622532849205,0.3359220840368489,0.43624250241115997
173,0.22509622532849205,0.3359220840368489,0.43624250241115997
174,0.22509622532849205,0.3359220840368489,0.43624250241115997
175,0.22509622532849205,0.3359220840368489,0.43624250241115997
176,0.22509622532849205,0.3359220840368489,0.43624250241115997
177,0.22509622532849205,0.3359220840368489,0.43624250241115997
178,0.22509622532849205,0.3359220840368489,0.43624250241115997
179,0.22509622532849205,0.3359220840368489,0.43624250241115997
180,0.22509622532849205,0.3359220840368489,0.43624250241115997
181,0.22509622532849205,0.3359220840368489,0.43624250241115997
182,0.22509622532849205,0.3359220840368489,0.43624250241115997
183,0.22509622532849205,0.3359220840368489,0.43624250241115997
184,0.22509622532849205,0.33559359938863925,0.43624250241115997
185,0.22509622532849205,0.33559359938863925,0.43624250241115997
186,0.22509622532849205,0.33559359938863925,0.43624250241115997
187,0.22509622532849205,0.33559359938863925,0.43624250241115997
188,0.22509622532849205,0.33559359938863925,0.43624250241115997
189,0.22509622532849205,0.33559359938863925,0.43624250241115997
190,0.22509622532849205,0.33559359938863925,0.43624250241115997
191,0.22509622532849205,0.33559359938863925,0.43624250241115997
192,0.22509622532849205,0.33559359938863925,0.43624250241115997
193,0.22509622532849205,0.33559359938863925,0.43624250241115997
194,0.22509622532849205,0.33559359938863925,0.43624250241115997
195,0.22509622532849205,0.33559359938863925,0.43624250241115997
